attachment_id,text,user_id,height,width,length,train,frame_count,height_width
7c694c12-5583-475f-8b38-057831dbf5f8,серый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
75bf723f-b6fd-46f6-9395-f272412ad7c7,сестра,0211b488644476dd0fec656ccb9b74fc,1920,1080,53.0,True,53,1920_1080
98047ef9-740c-4f46-92c0-c53cc1387abc,говорить,185bd3a81d9d618518d10abebf0d17a8,1920,1080,51.0,True,51,1920_1080
027212ff-7539-4706-a18a-c0758ddf991f,утро,185bd3a81d9d618518d10abebf0d17a8,1920,1080,43.0,True,43,1920_1080
5a7199fd-e128-4411-9635-03fde31719af,утро,0211b488644476dd0fec656ccb9b74fc,1920,1080,59.0,True,59,1920_1080
2627d30c-5b5a-4171-b47d-e3c173292410,говорить,0211b488644476dd0fec656ccb9b74fc,1920,1080,42.0,True,42,1920_1080
2a5eca21-6a92-4b29-af28-9310c2c8ac88,немного,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
f49ee7d3-3c6f-4325-b2c4-3cca60234fd6,мужчина,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,32.0,True,32,1280_720
43568c87-f9b3-4d2b-a3c9-17cb566a0064,ребёнок,185bd3a81d9d618518d10abebf0d17a8,1920,1080,79.0,True,79,1920_1080
0b100034-a7d3-4c11-aea2-16135808079c,ребёнок,0211b488644476dd0fec656ccb9b74fc,1920,1080,64.0,True,64,1920_1080
3140ba38-38b3-43d5-ab6c-ddcce1d19df9,отец,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
02ab97a7-2b7f-45a7-859b-11c399ac68df,зелёный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,57.0,True,57,1280_720
4f5b372d-ebdb-4a82-8977-88e6cdf12623,дом,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,44.0,True,44,1280_720
88cdf6e3-4733-4f46-9855-c006b7b696cb,магазин,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
1da9394f-ab2d-43f0-8527-5bff14a16b6a,муж,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
402d07f7-4b43-4c8b-b11d-d72103047ae0,вчера,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
c25c5ae4-f3ea-45ff-8dc6-9e15b8f16fb8,много,185bd3a81d9d618518d10abebf0d17a8,1920,1080,63.0,True,63,1920_1080
e5f912fe-be9b-4d34-91c6-e77d99219098,дорога,185bd3a81d9d618518d10abebf0d17a8,1920,1080,67.0,True,67,1920_1080
ddac1ca3-f5a5-4710-bfab-60bcf5eb3122,цена,185bd3a81d9d618518d10abebf0d17a8,1920,1080,52.0,True,52,1920_1080
b0cdf0af-41a0-44c3-b927-470d7cb4e45e,мне,185bd3a81d9d618518d10abebf0d17a8,1920,1080,40.0,True,40,1920_1080
b7b4a9de-6d5e-4816-a6d1-0fd8e21453bb,тебе,185bd3a81d9d618518d10abebf0d17a8,1920,1080,40.0,True,40,1920_1080
96212358-7963-4b9a-a5f2-4ded68af8699,сын,185bd3a81d9d618518d10abebf0d17a8,1920,1080,60.0,True,60,1920_1080
256a6f31-3413-44c3-bae7-df4b3d99451a,сегодня,185bd3a81d9d618518d10abebf0d17a8,1920,1080,54.0,True,54,1920_1080
17150858-3cc3-4ca9-8f06-b438bd36901c,брат,185bd3a81d9d618518d10abebf0d17a8,1920,1080,42.0,True,42,1920_1080
8b5fb5a7-c980-4f00-b48a-24f38ab8fdf1,вода,185bd3a81d9d618518d10abebf0d17a8,1920,1080,48.0,True,48,1920_1080
7ac1db8a-4689-4954-ab92-f28d561e797c,еда,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,34.0,True,34,1280_720
81f17f22-7734-46f6-9314-36d0c278d135,комната,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
e71f109c-f4a9-4d02-aa81-6b4d603a1a13,ждать,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
782d8ea2-d5bc-4ffb-8c62-4bee14ff3a05,месяц,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
0653453d-ef72-4a8a-a851-d29271ea472f,много,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
a5ea0995-d600-464e-acd6-a328ef4d8ecc,ночь,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,41.0,True,41,1280_720
6820fb06-20fd-4df5-b347-8195bfcb65ca,красивый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,48.0,True,48,1280_720
efd5b481-2a25-4304-b788-f322a306df3b,немного,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,50.0,True,50,1280_720
1fd8be75-4c28-48a5-9687-519f87f7af7c,сестра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
b6bd6bbb-23ef-4fce-ac17-b8981da5f842,говорить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
4035e582-faf3-463c-a4c2-96f23a3e0f74,завтра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,53.0,True,53,1280_720
2fb4cbda-556c-464d-ba60-8fb986d0a34e,ребёнок,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,73.0,True,73,1280_720
721cf895-f1c0-488e-830b-1b06c7fd2933,много,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
d65f7f68-8711-4196-8b16-8a971908c9c5,нравиться,185bd3a81d9d618518d10abebf0d17a8,1920,1080,55.0,True,55,1920_1080
82b2225c-58b0-4097-a2dc-9bed952134e9,ты,185bd3a81d9d618518d10abebf0d17a8,1920,1080,53.0,True,53,1920_1080
85e4e0f0-ad1f-4ac4-ba64-e11deb25723b,часто,185bd3a81d9d618518d10abebf0d17a8,1920,1080,38.0,True,38,1920_1080
bf768330-c7aa-4a4c-a38b-d76c2ba68bb3,школа,185bd3a81d9d618518d10abebf0d17a8,1920,1080,58.0,True,58,1920_1080
fc2a83a7-c69c-4d53-83dd-c2357d50cf1f,что,185bd3a81d9d618518d10abebf0d17a8,1920,1080,59.0,True,59,1920_1080
e67d910d-94cc-4bf7-b04d-2849abc9ce3d,когда,185bd3a81d9d618518d10abebf0d17a8,1920,1080,53.0,True,53,1920_1080
fcd269ef-dd9d-4ef6-88fc-2c6f0f29583a,деньги,185bd3a81d9d618518d10abebf0d17a8,1920,1080,51.0,True,51,1920_1080
cd6a9d0b-4948-4e49-ac61-437223ed759a,жена,185bd3a81d9d618518d10abebf0d17a8,1920,1080,44.0,True,44,1920_1080
b34b8811-dbfb-49e6-b25e-ac00db4bcf55,дорога,0211b488644476dd0fec656ccb9b74fc,1920,1080,49.0,True,49,1920_1080
025b4f79-1827-4fdc-b38e-8eac2217d54e,цена,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
8b29472d-f197-42ab-82c3-7f626562a88e,тебе,0211b488644476dd0fec656ccb9b74fc,1920,1080,35.0,True,35,1920_1080
a1f0eee5-e350-4c40-a37f-c3ff16f4c4a6,мне,0211b488644476dd0fec656ccb9b74fc,1920,1080,27.0,True,27,1920_1080
1b12096b-64a5-4558-9d45-1938f186c986,брат,0211b488644476dd0fec656ccb9b74fc,1920,1080,48.0,True,48,1920_1080
d0565a0f-e361-4a9f-ae3e-1bcdc0ec3875,красный,0211b488644476dd0fec656ccb9b74fc,1920,1080,33.0,True,33,1920_1080
6166869e-1076-48e9-9684-22cf21e228a6,сегодня,0211b488644476dd0fec656ccb9b74fc,1920,1080,43.0,True,43,1920_1080
65414da1-268a-47d0-8f36-cf83cd9de28a,вода,0211b488644476dd0fec656ccb9b74fc,1920,1080,35.0,True,35,1920_1080
a9a2a29c-4a3a-4bef-a74b-33104373e8bc,год,0211b488644476dd0fec656ccb9b74fc,1920,1080,29.0,True,29,1920_1080
06e947be-5269-4ab1-ad90-d062983d829e,счастливый,0211b488644476dd0fec656ccb9b74fc,1920,1080,55.0,True,55,1920_1080
953ea54c-7905-4727-a5b6-3269d406f5f1,синий,0211b488644476dd0fec656ccb9b74fc,1920,1080,43.0,True,43,1920_1080
c2fa8716-25fe-43f7-adfb-b77011bf7279,время,0211b488644476dd0fec656ccb9b74fc,1920,1080,41.0,True,41,1920_1080
3a929715-418b-4e20-9f6e-97eb7246f63b,работать,0211b488644476dd0fec656ccb9b74fc,1920,1080,51.0,True,51,1920_1080
bc13c574-e438-4c60-b174-eecae48114f1,сильный,0211b488644476dd0fec656ccb9b74fc,1920,1080,41.0,True,41,1920_1080
34272756-ef46-44c8-a97a-a0bb69f5f334,ты,0211b488644476dd0fec656ccb9b74fc,1920,1080,29.0,True,29,1920_1080
d58fb19c-fb3b-46c4-8d1f-bc675f9879bf,часто,0211b488644476dd0fec656ccb9b74fc,1920,1080,45.0,True,45,1920_1080
609551ab-4832-4527-8c6c-173bac17ffa5,кто,0211b488644476dd0fec656ccb9b74fc,1920,1080,41.0,True,41,1920_1080
cc14b58e-ac2c-4484-a1d5-c2f387d361a7,любить,0211b488644476dd0fec656ccb9b74fc,1920,1080,42.0,True,42,1920_1080
b2ba9e71-af75-4517-9dfb-263e8dc205b1,школа,0211b488644476dd0fec656ccb9b74fc,1920,1080,31.0,True,31,1920_1080
d5387796-4b4e-4f61-b342-2c299066abf3,когда,0211b488644476dd0fec656ccb9b74fc,1920,1080,45.0,True,45,1920_1080
d1385e12-94c2-4bd6-a493-c26031aab80d,что,0211b488644476dd0fec656ccb9b74fc,1920,1080,38.0,True,38,1920_1080
206e8673-689f-4d1b-9d10-41ff1fe2064a,деньги,0211b488644476dd0fec656ccb9b74fc,1920,1080,36.0,True,36,1920_1080
2b69351c-3d22-4165-abcf-f91c0569be42,дочь,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,63.0,True,63,720_1280
38b81af9-dc11-4b93-8f43-6abd3123630f,не,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,32.0,True,32,720_1280
da1f960f-0746-4982-9c53-acd4fda1ae3b,дом,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,45.0,True,45,720_1280
e7a87410-bde7-435d-9c5b-bc329dfb0fdc,женщина,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,124.0,True,51,720_1280
01fcea3d-98b7-4ab2-973b-0cd874ab3f14,дорога,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,47.0,True,47,1280_720
c84a031b-8807-4ef7-acfd-e864ff62ad36,сын,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
500f2603-3ccc-4b86-8618-ac2e3682e3e9,цена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
b3bc05fd-1990-4bc5-ae50-435333956b40,тебе,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,20.0,True,20,1280_720
a73903ce-47f9-4c3e-b5bf-b1609b8b6b1d,мне,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,34.0,True,34,1280_720
6e0221ea-83eb-4fe7-a310-ff05fe42c41a,сегодня,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
932c7335-a21d-4147-bfa7-92915dcf658d,красный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,35.0,True,35,1280_720
d1601b8d-742c-4fe5-926c-6df504622064,вода,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,40.0,True,40,1280_720
9ffaf893-2894-47c0-bd82-62debf44105e,белый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,44.0,True,44,1280_720
85929f21-8893-453e-be6a-fa148e613892,мужчина,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,37.0,True,37,1920_1080
ac4f8900-9adb-415e-8074-50da75204eba,семья,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,42.0,True,42,1920_1080
91236ed2-0aee-4e79-86f4-c8410060882f,отец,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,40.0,True,40,1920_1080
b5f305c7-55b5-4f5a-85ce-058a415e7ac5,дом,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,35.0,True,35,1920_1080
37e4eeca-8ebd-427e-aff5-f043401fa17e,магазин,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,38.0,True,38,1920_1080
6d0c8e90-9501-42e4-9481-246d9bbee91e,еда,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,34.0,True,34,1920_1080
7eebf4e4-e135-4154-a3f9-118773c41fc5,работать,b07a773bcb10b4f14f33d2b0e8ec58ba,720,1280,84.0,True,53,720_1280
e7f6ef84-1727-4bbb-9d5c-0a963bc86eb5,год,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
1e93b8cf-564d-4748-acc1-3a5bbc4d3483,счастливый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,59.0,True,59,1280_720
54dd3d70-c2f6-49a7-9f18-c47d9548adbe,синий,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
f3852376-5a0d-4245-b7ce-b2c569618893,сильный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
f4acc371-2bc1-48fe-8440-8d2cdb1907f7,утро,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,36.0,True,36,1920_1080
aaa89be0-4521-4de8-b1dc-bda4f2ec9945,сестра,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,32.0,True,32,1920_1080
ff0b6264-ac46-4cfb-858d-9cf122af185b,говорить,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,35.0,True,35,1920_1080
37781eee-0fe7-46e8-9748-811d90720665,ребёнок,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,52.0,True,52,1920_1080
b2e1cddf-3171-4bf3-9dce-089828225356,нравиться,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,49.0,True,49,1280_720
ffce2323-7036-46ee-af8a-82f010ce9aff,работать,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
a81cadf5-5ddd-433d-ac3f-a7fea2a73d65,ты,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,48.0,True,48,1280_720
be8669d3-cfc3-4d92-b0ce-26a7d890d7fc,часто,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,50.0,True,50,1280_720
c19a6f53-0add-489a-a441-be141591965b,кто,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
6387a5f5-ee50-4301-bdb2-9606ab0b7e80,школа,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,57.0,True,57,1280_720
0e87abb4-10d6-407b-b43b-efbac93dcb1a,добрый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,57.0,True,57,1280_720
93102b78-0bcf-4c1f-a899-f4258e5633b6,любить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
63d5bc8f-be48-4c76-9369-d8575839c08e,что,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
ca5f7b89-50ed-4c80-94e4-b972fd0c36c1,дорога,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,46.0,True,46,1920_1080
9027368a-fa76-4fdc-a8c1-c0e68749166d,цена,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,40.0,True,40,1920_1080
323e4edb-7c23-400d-9c1a-89f3a9e7a9e2,тебе,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,20.0,True,20,1920_1080
5d7cb3db-0b02-4edd-8238-be0706020cba,брат,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,32.0,True,32,1920_1080
c677019b-3b59-47a2-8f65-893d2f90efbc,мне,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,20.0,True,20,1920_1080
23a948d2-c62b-4ab3-8a05-c05a567d0576,сегодня,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,44.0,True,44,1920_1080
d2bf591b-f747-4b4e-998e-f471a02774bf,вода,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,37.0,True,37,1920_1080
7a3fb479-cb8c-4f18-a594-2e5383576bb0,работать,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,41.0,True,41,1920_1080
10796ffe-2ccc-4c64-a632-3a9b5d0a3a54,часто,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,39.0,True,39,1920_1080
6cb84eb4-aae3-4a56-b7e6-fdfd4b10b767,школа,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,45.0,True,45,1920_1080
cc884b3d-5a67-4ccd-a9b4-507fa281dc66,кто,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,36.0,True,36,1920_1080
f6205876-55ff-415e-8615-4a79e66d9269,что,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,37.0,True,37,1920_1080
66494fa0-4bf8-4fd8-9823-b50dae62c41d,когда,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,36.0,True,36,1920_1080
523b12ca-82dc-466e-b4cd-8f00063ac90e,когда,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
efd5bbf3-c3a0-4883-8367-48d1b6cb91b0,деньги,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
95b8dfa7-b8a5-4a24-9277-1f3857637d81,жена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
321fafa3-93d1-434d-bd98-50afb0ca2299,деньги,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,41.0,True,41,1920_1080
0122ca08-6134-424b-b5d5-e73662e9db99,жена,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,48.0,True,48,1920_1080
f8b41ccf-7f2a-42d5-85bb-b19719c2d9a9,сестра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,43.0,True,43,1280_720
9a5ab2db-ab6d-4a17-8d03-3d0a7cd031eb,цена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
09ab5440-bcf7-42d9-8b4e-416cba7caba8,красный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
ba2056e9-27e3-40ce-be73-149e91269d17,нравиться,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,36.0,True,36,1280_720
c953aba7-ae70-4953-8fde-9d8532418f1c,утро,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
78a4ca40-8a78-437e-8024-13935bd3abdb,отец,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
e663e917-eda4-459c-a65f-7ac7a59eed02,белый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
dc6ccf81-9e07-492d-96cf-4726843cec80,магазин,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,37.0,True,37,1280_720
9a4247fd-da65-45a1-8622-adfe52c2f5a7,ребёнок,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,47.0,True,47,1280_720
c703a32c-ac86-48ea-bd1c-678665bc2f54,женщина,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,30.0,True,30,1280_720
90dd9ad1-a28b-417b-82ba-587b497b428f,сестра,0211b488644476dd0fec656ccb9b74fc,1920,1080,45.0,True,45,1920_1080
4ae73caa-d01d-46bc-b42e-a0441a806130,цена,0211b488644476dd0fec656ccb9b74fc,1920,1080,45.0,True,45,1920_1080
e70fcfd6-52db-4656-ac39-c4dfbf73939e,красный,0211b488644476dd0fec656ccb9b74fc,1920,1080,38.0,True,38,1920_1080
e556110f-ef0d-4d7c-8940-346227d30d96,школа,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,43.0,True,43,1280_720
519029a7-cf2c-46bc-bc50-7ed5387f57e0,когда,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,41.0,True,41,1280_720
22e0c5e2-6a0c-4c3b-98f3-ff943f059b6c,дочь,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,58.0,True,58,1280_720
dd845913-e430-4e57-8630-38752ea99be1,сегодня,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
03118c1f-fc54-481c-ab9e-878b848d30ff,нравиться,0211b488644476dd0fec656ccb9b74fc,1920,1080,63.0,True,63,1920_1080
1e933ce2-40aa-44b4-ba11-7524fa2ad034,немного,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
cf9e7a96-8b31-4a55-baa9-0222c47e6eb5,утро,0211b488644476dd0fec656ccb9b74fc,1920,1080,55.0,True,55,1920_1080
9df369d6-a2e1-4039-9365-dc5625339ea6,еда,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,42.0,True,42,1280_720
07c1d58a-3492-418e-bff3-ffcdd4be22fd,зелёный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,59.0,True,59,1280_720
5fb2ff90-422c-4689-932a-f2f0d7354aed,деньги,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
f064013b-58b1-4490-9ec0-18ece260a47e,говорить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,44.0,True,44,1280_720
25ee4a86-14bf-4a43-9352-4ddda47a6bea,сестра,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,54.0,True,54,1920_1080
42891db4-76c4-49ec-98e2-fb5735162d05,отец,0211b488644476dd0fec656ccb9b74fc,1920,1080,45.0,True,45,1920_1080
3c55a284-6c77-4c4a-8f33-6c2ec273f406,цена,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,46.0,True,46,1920_1080
1f507fcc-adf3-4524-9afd-41f2126153f9,ребёнок,0211b488644476dd0fec656ccb9b74fc,1920,1080,38.0,True,38,1920_1080
b9aa924b-4ff5-429f-bbf5-031a8f2b0439,белый,0211b488644476dd0fec656ccb9b74fc,1920,1080,37.0,True,37,1920_1080
3cdd3eff-aad2-410a-8c19-45461fe21e70,магазин,0211b488644476dd0fec656ccb9b74fc,1920,1080,43.0,True,43,1920_1080
69586c66-7348-4881-8390-b56dbca08817,ребёнок,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,46.0,True,46,1920_1080
f8b897e3-4d97-42e3-b448-cef510875631,магазин,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,43.0,True,43,1920_1080
abe8a6f2-9574-4d4e-8177-093fc98d1d3d,женщина,0211b488644476dd0fec656ccb9b74fc,1920,1080,36.0,True,36,1920_1080
2579aaf2-c457-4285-a7c2-07718ebace36,время,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,43.0,True,43,1280_720
e6572dc4-1673-470d-adb5-73d2329ac8c7,синий,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
00a5745a-db36-49ff-94a2-881673bb3ede,год,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,55.0,True,55,1280_720
818996ee-0ce4-4cd6-9b4b-5af0a1db390e,красивый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,48.0,True,48,1280_720
6f19e757-0b15-4753-b38c-8c118afbbf4a,не,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
7e8516ac-111d-4237-995c-a3d832905d78,отец,46dd04a1caa75ed3082b573cb5a3ad26,1920,1080,37.0,True,37,1920_1080
f88230eb-bc2a-4499-9adb-0e45ca881137,сын,0211b488644476dd0fec656ccb9b74fc,1920,1080,50.0,True,50,1920_1080
a5003910-2e10-46d0-b1f9-95ec6dea9518,жена,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,61.0,True,61,1280_720
58ff7c01-bca8-4fb1-8fdd-2b66201a192f,добрый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,57.0,True,57,1280_720
cdc17bab-52e1-419a-806c-b0de0a5907d2,брат,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,30.0,True,30,1280_720
dc032ee5-1a04-48a7-a4cb-150a12a701f3,много,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
6fb9cb42-6106-4962-b1fc-c0d7f3396281,месяц,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,57.0,True,57,1280_720
c3c582bb-00ef-48cd-b8f5-cbf21473ca56,семья,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
58862482-a788-4e35-9c74-b65fda962a6f,завтра,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,38.0,True,38,1280_720
6d2015ce-b683-47b0-a711-9a56fef304be,сегодня,0211b488644476dd0fec656ccb9b74fc,1920,1080,42.0,True,42,1920_1080
6a2d01fd-1428-48a3-a218-252b79b21426,школа,0211b488644476dd0fec656ccb9b74fc,1920,1080,44.0,True,44,1920_1080
dd76538d-a028-43a4-ba99-81a6f3632372,дочь,0211b488644476dd0fec656ccb9b74fc,1920,1080,49.0,True,49,1920_1080
224e0d52-a88b-4d53-83df-86fded655d2c,ждать,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,51.0,True,51,1280_720
2277e49c-5ad1-4cbf-802c-af071cff8c70,счастливый,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,39.0,True,39,1280_720
2e9f7989-7e91-4a85-88db-1c69118b12d6,ночь,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,46.0,True,46,1280_720
e577c182-f4b5-4881-a6ee-aae590c152ea,мне,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,45.0,True,45,1280_720
551fb3b0-7796-44be-9510-d24dd9cf99bd,черный,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,40.0,True,40,1280_720
9ee25d0d-a522-4099-bc42-b1eaeef688d7,утро,185bd3a81d9d618518d10abebf0d17a8,1920,1080,52.0,True,52,1920_1080
9450bdb3-26d2-4e53-8a3b-ba0abb656495,ребёнок,185bd3a81d9d618518d10abebf0d17a8,1920,1080,92.0,True,57,1920_1080
74f4df78-863a-49af-9627-baee72b0feec,отец,185bd3a81d9d618518d10abebf0d17a8,1920,1080,51.0,True,51,1920_1080
429676a2-dc74-4abc-93a1-4e74c09e4847,магазин,185bd3a81d9d618518d10abebf0d17a8,1920,1080,65.0,True,65,1920_1080
f57ab63c-c6c1-4fca-817f-bd78aa7fbec7,женщина,185bd3a81d9d618518d10abebf0d17a8,1920,1080,57.0,True,57,1920_1080
903a1394-3bb1-48a6-b017-4322ae05b08c,школа,185bd3a81d9d618518d10abebf0d17a8,1920,1080,51.0,True,51,1920_1080
63759dbf-3ebb-4fb2-8568-b92d849293dd,сын,185bd3a81d9d618518d10abebf0d17a8,1920,1080,61.0,True,61,1920_1080
437eea4e-620a-4388-b446-26cbe8089165,когда,185bd3a81d9d618518d10abebf0d17a8,1920,1080,54.0,True,54,1920_1080
fb3216dc-20a2-4fdd-8224-107be004baa3,сегодня,185bd3a81d9d618518d10abebf0d17a8,1920,1080,50.0,True,50,1920_1080
969f4d30-1550-4d4b-b702-3af359136f16,немного,185bd3a81d9d618518d10abebf0d17a8,1920,1080,40.0,True,40,1920_1080
1d665cab-8697-44e4-831c-886441786f48,работать,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,52.0,True,52,1280_720
c0723768-9119-4214-9ce2-aa02a9a3358b,любить,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,40.0,True,40,1280_720
55d32981-a821-421e-b641-decd4465163d,еда,185bd3a81d9d618518d10abebf0d17a8,1920,1080,64.0,True,64,1920_1080
2e21a8cf-8600-46a1-ae0c-0d470fb698b7,мужчина,db573f94204e56e0cf3fc2ea000e5bdc,1280,720,43.0,True,43,1280_720
